order_item_id,order_id,product_id,quantity,unit_price,discount,revenue,cost,profit
2215,ORD-11111,PROD-006,2,103.92,0.0,207.84,113.17,94.67
2216,ORD-11112,PROD-009,4,194.44,0.1,699.98,343.56,356.42
2217,ORD-11112,PROD-013,2,51.58,0.0,103.16,73.44,29.72
2218,ORD-11112,PROD-014,3,31.87,0.0,95.61,44.21,51.4
2219,ORD-11113,PROD-002,3,278.77,0.05,794.49,531.51,262.98
2220,ORD-11113,PROD-010,2,45.18,0.1,81.32,58.49,22.83
2221,ORD-11113,PROD-015,3,16.66,0.05,47.48,26.62,20.86
2222,ORD-11114,PROD-012,4,62.05,0.0,248.2,148.47,99.73
2223,ORD-11114,PROD-015,2,18.46,0.0,36.92,24.55,12.37
2224,ORD-11115,PROD-002,2,252.98,0.1,455.36,243.21,212.15
2225,ORD-11116,PROD-010,3,49.11,0.05,139.96,66.72,73.24
2226,ORD-11117,PROD-002,4,263.91,0.1,950.08,463.84,486.24
2227,ORD-11117,PROD-008,3,252.81,0.1,682.59,488.3,194.29
2228,ORD-11118,PROD-009,3,179.24,0.0,537.72,300.11,237.61
2229,ORD-11119,PROD-015,4,17.6,0.0,70.4,44.48,25.92
2230,ORD-11120,PROD-004,4,36.09,0.1,129.92,76.61,53.31
2231,ORD-11120,PROD-012,1,66.72,0.05,63.38,44.51,18.87
2232,ORD-11121,PROD-002,2,253.98,0.0,507.96,305.94,202.02
2233,ORD-11122,PROD-004,1,39.5,0.0,39.5,24.79,14.71
2234,ORD-11122,PROD-002,2,302.73,0.0,605.46,348.79,256.67
2235,ORD-11123,PROD-004,2,42.28,0.0,84.56,44.68,39.88
2236,ORD-11123,PROD-014,2,32.32,0.0,64.64,31.0,33.64
2237,ORD-11124,PROD-009,4,192.24,0.05,730.51,491.71,238.8
2238,ORD-11125,PROD-009,1,199.01,0.0,199.01,97.74,101.27
2239,ORD-11125,PROD-006,1,106.33,0.1,95.7,58.89,36.81
2240,ORD-11125,PROD-010,3,45.31,0.0,135.93,93.58,42.35
2241,ORD-11126,PROD-004,1,41.8,0.1,37.62,26.77,10.85
2242,ORD-11126,PROD-009,4,192.25,0.05,730.55,436.99,293.56
2243,ORD-11127,PROD-007,4,493.87,0.0,1975.48,960.94,1014.54
2244,ORD-11127,PROD-001,2,1028.36,0.1,1851.05,867.02,984.03
2245,ORD-11127,PROD-009,4,166.57,0.0,666.28,391.85,274.43
2246,ORD-11128,PROD-004,4,38.79,0.05,147.4,76.23,71.17
2247,ORD-11129,PROD-004,2,37.73,0.15,64.14,33.1,31.04
2248,ORD-11129,PROD-007,1,507.79,0.0,507.79,293.66,214.13
2249,ORD-11130,PROD-008,4,266.94,0.0,1067.76,716.39,351.37
2250,ORD-11130,PROD-014,4,29.67,0.0,118.68,80.44,38.24
2251,ORD-11131,PROD-013,1,50.69,0.0,50.69,33.71,16.98
2252,ORD-11131,PROD-008,2,237.57,0.05,451.38,212.69,238.69
2253,ORD-11132,PROD-014,4,30.45,0.0,121.8,64.06,57.74
2254,ORD-11133,PROD-011,3,94.6,0.1,255.42,129.13,126.29
2255,ORD-11133,PROD-015,1,17.0,0.05,16.15,10.46,5.69
2256,ORD-11134,PROD-006,2,91.18,0.0,182.36,102.26,80.1
2257,ORD-11134,PROD-016,1,21.3,0.0,21.3,11.71,9.59
2258,ORD-11135,PROD-002,3,276.68,0.1,747.04,486.21,260.83
2259,ORD-11135,PROD-003,2,70.57,0.0,141.14,68.7,72.44
2260,ORD-11135,PROD-006,3,92.99,0.1,251.07,151.43,99.64
2261,ORD-11136,PROD-001,1,887.89,0.05,843.5,577.88,265.62
2262,ORD-11136,PROD-006,1,96.06,0.05,91.26,59.81,31.45
2263,ORD-11137,PROD-009,4,182.33,0.05,692.85,315.34,377.51
2264,ORD-11137,PROD-010,2,48.32,0.0,96.64,50.42,46.22
2265,ORD-11137,PROD-004,3,39.81,0.05,113.46,64.98,48.48
2266,ORD-11138,PROD-013,3,53.85,0.0,161.55,82.16,79.39
2267,ORD-11138,PROD-002,3,294.51,0.05,839.35,532.16,307.19
2268,ORD-11139,PROD-007,4,504.78,0.05,1918.16,1326.43,591.73
2269,ORD-11140,PROD-010,2,43.08,0.0,86.16,50.52,35.64
2270,ORD-11140,PROD-011,4,78.73,0.05,299.17,183.21,115.96
2271,ORD-11140,PROD-006,1,93.93,0.15,79.84,49.03,30.81
2272,ORD-11141,PROD-007,1,549.84,0.1,494.86,347.85,147.01
2273,ORD-11141,PROD-003,3,69.78,0.15,177.94,112.41,65.53
2274,ORD-11141,PROD-013,1,58.84,0.0,58.84,38.25,20.59
2275,ORD-11142,PROD-001,3,1032.37,0.0,3097.11,1449.09,1648.02
2276,ORD-11143,PROD-003,2,77.58,0.0,155.16,96.54,58.62
2277,ORD-11143,PROD-006,3,86.49,0.0,259.47,126.73,132.74
2278,ORD-11144,PROD-006,4,90.27,0.0,361.08,186.6,174.48
2279,ORD-11144,PROD-011,2,76.59,0.05,145.52,82.07,63.45
2280,ORD-11144,PROD-013,4,60.66,0.0,242.64,121.5,121.14
2281,ORD-11145,PROD-016,1,24.45,0.1,22.0,13.3,8.7
2282,ORD-11146,PROD-013,1,60.54,0.0,60.54,30.7,29.84
2283,ORD-11147,PROD-007,3,553.23,0.0,1659.69,854.34,805.35
2284,ORD-11147,PROD-003,1,79.77,0.05,75.78,53.62,22.16
2285,ORD-11147,PROD-012,1,59.33,0.05,56.36,37.5,18.86
2286,ORD-11148,PROD-005,3,103.14,0.05,293.95,178.85,115.1
2287,ORD-11149,PROD-006,2,85.56,0.0,171.12,89.88,81.24
2288,ORD-11149,PROD-014,2,31.01,0.0,62.02,39.43,22.59
2289,ORD-11149,PROD-016,4,23.04,0.0,92.16,66.06,26.1
2290,ORD-11150,PROD-010,1,46.99,0.05,44.64,23.62,21.02
2291,ORD-11151,PROD-008,4,245.45,0.1,883.62,428.22,455.4
2292,ORD-11152,PROD-014,3,31.8,0.1,85.86,53.68,32.18
2293,ORD-11153,PROD-011,1,95.14,0.05,90.38,41.04,49.34
2294,ORD-11154,PROD-010,2,48.84,0.0,97.68,56.71,40.97
2295,ORD-11155,PROD-012,4,71.66,0.0,286.64,138.35,148.29
2296,ORD-11155,PROD-008,2,253.62,0.0,507.24,358.15,149.09
2297,ORD-11155,PROD-002,4,268.28,0.05,1019.46,689.22,330.24
2298,ORD-11156,PROD-015,1,18.25,0.0,18.25,11.48,6.77
2299,ORD-11156,PROD-012,1,71.68,0.0,71.68,44.98,26.7
2300,ORD-11157,PROD-012,3,64.44,0.0,193.32,109.06,84.26
2301,ORD-11158,PROD-001,2,1013.54,0.0,2027.08,1140.32,886.76
2302,ORD-11159,PROD-016,3,22.59,0.0,67.77,37.93,29.84
2303,ORD-11159,PROD-007,4,479.61,0.0,1918.44,1101.01,817.43
2304,ORD-11160,PROD-001,3,907.12,0.0,2721.36,1374.59,1346.77
2305,ORD-11160,PROD-015,4,16.72,0.0,66.88,42.37,24.51
2306,ORD-11160,PROD-004,1,43.78,0.0,43.78,25.06,18.72
2307,ORD-11161,PROD-008,3,265.03,0.0,795.09,417.65,377.44
2308,ORD-11161,PROD-009,3,197.8,0.0,593.4,381.16,212.24
2309,ORD-11161,PROD-010,3,48.01,0.1,129.63,90.64,38.99
2310,ORD-11162,PROD-007,1,491.45,0.15,417.73,266.16,151.57
2311,ORD-11162,PROD-010,2,45.36,0.0,90.72,62.63,28.09
2312,ORD-11162,PROD-012,1,65.63,0.0,65.63,32.6,33.03
2313,ORD-11163,PROD-007,4,516.72,0.0,2066.88,1287.81,779.07
2314,ORD-11164,PROD-005,2,122.77,0.0,245.54,173.46,72.08
2315,ORD-11165,PROD-015,4,18.8,0.0,75.2,38.53,36.67
2316,ORD-11165,PROD-008,1,231.7,0.0,231.7,127.43,104.27
2317,ORD-11165,PROD-007,3,512.38,0.1,1383.43,750.53,632.9
2318,ORD-11166,PROD-013,3,52.57,0.0,157.71,108.66,49.05
2319,ORD-11166,PROD-012,1,65.91,0.0,65.91,47.34,18.57
2320,ORD-11167,PROD-009,3,164.57,0.0,493.71,302.37,191.34
2321,ORD-11168,PROD-007,3,577.0,0.05,1644.45,1058.44,586.01
2322,ORD-11168,PROD-002,3,265.18,0.0,795.54,365.31,430.23
2323,ORD-11168,PROD-015,3,16.64,0.0,49.92,34.8,15.12
2324,ORD-11169,PROD-002,4,288.2,0.05,1095.16,614.5,480.66
2325,ORD-11170,PROD-010,1,49.05,0.1,44.14,26.89,17.25
2326,ORD-11171,PROD-001,3,962.43,0.1,2598.56,1331.74,1266.82
2327,ORD-11171,PROD-012,1,64.34,0.05,61.12,29.24,31.88
2328,ORD-11171,PROD-014,3,27.19,0.1,73.41,52.3,21.11
2329,ORD-11172,PROD-009,2,190.86,0.05,362.63,178.4,184.23
2330,ORD-11172,PROD-012,4,59.11,0.15,200.97,144.34,56.63
2331,ORD-11173,PROD-015,1,19.51,0.0,19.51,13.9,5.61
2332,ORD-11174,PROD-014,1,33.35,0.0,33.35,17.42,15.93
2333,ORD-11174,PROD-013,3,52.14,0.0,156.42,112.35,44.07
2334,ORD-11175,PROD-002,1,306.71,0.0,306.71,184.94,121.77
2335,ORD-11175,PROD-001,4,944.81,0.0,3779.24,2539.54,1239.7
2336,ORD-11176,PROD-014,1,32.42,0.0,32.42,17.02,15.4
2337,ORD-11176,PROD-002,3,292.47,0.1,789.67,435.21,354.46
2338,ORD-11176,PROD-012,1,59.4,0.1,53.46,37.5,15.96
2339,ORD-11177,PROD-001,4,904.33,0.0,3617.32,2598.97,1018.35
2340,ORD-11177,PROD-006,4,93.66,0.05,355.91,251.31,104.6
2341,ORD-11178,PROD-012,1,59.98,0.05,56.98,38.32,18.66
2342,ORD-11178,PROD-001,1,1029.71,0.05,978.22,502.03,476.19
2343,ORD-11179,PROD-012,1,70.25,0.0,70.25,40.03,30.22
2344,ORD-11180,PROD-005,2,106.51,0.0,213.02,118.31,94.71
2345,ORD-11180,PROD-003,4,79.63,0.0,318.52,194.12,124.4
2346,ORD-11181,PROD-011,1,85.88,0.05,81.59,39.74,41.85
2347,ORD-11181,PROD-010,3,50.2,0.0,150.6,70.5,80.1
2348,ORD-11181,PROD-016,2,22.61,0.05,42.96,22.08,20.88
2349,ORD-11182,PROD-005,1,113.29,0.0,113.29,53.08,60.21
2350,ORD-11182,PROD-002,3,280.88,0.15,716.24,353.03,363.21
2351,ORD-11182,PROD-007,3,545.01,0.0,1635.03,991.07,643.96
2352,ORD-11183,PROD-014,4,29.79,0.0,119.16,62.09,57.07
2353,ORD-11184,PROD-013,3,57.76,0.0,173.28,118.64,54.64
2354,ORD-11185,PROD-004,3,37.84,0.0,113.52,69.68,43.84
2355,ORD-11186,PROD-001,3,891.15,0.0,2673.45,1564.99,1108.46
2356,ORD-11186,PROD-008,3,222.25,0.0,666.75,346.09,320.66
2357,ORD-11187,PROD-009,3,180.32,0.0,540.96,345.49,195.47
2358,ORD-11188,PROD-004,1,39.6,0.0,39.6,20.76,18.84
2359,ORD-11188,PROD-003,1,72.33,0.0,72.33,46.73,25.6
2360,ORD-11189,PROD-015,4,17.89,0.05,67.98,44.07,23.91
2361,ORD-11190,PROD-004,4,38.57,0.1,138.85,82.06,56.79
2362,ORD-11191,PROD-005,4,107.43,0.05,408.23,255.91,152.32
2363,ORD-11191,PROD-012,2,64.77,0.0,129.54,79.61,49.93
2364,ORD-11192,PROD-004,2,42.69,0.05,81.11,41.59,39.52
2365,ORD-11192,PROD-009,4,198.37,0.15,674.46,382.0,292.46
2366,ORD-11192,PROD-008,3,233.59,0.0,700.77,396.96,303.81
2367,ORD-11193,PROD-006,1,93.7,0.1,84.33,52.03,32.3
2368,ORD-11193,PROD-005,4,106.88,0.0,427.52,216.38,211.14
2369,ORD-11193,PROD-008,4,226.97,0.15,771.7,546.73,224.97
2370,ORD-11194,PROD-014,2,29.82,0.0,59.64,42.91,16.73
2371,ORD-11195,PROD-008,1,243.12,0.0,243.12,123.2,119.92
2372,ORD-11195,PROD-003,1,76.46,0.0,76.46,48.72,27.74
2373,ORD-11195,PROD-013,3,59.25,0.0,177.75,108.49,69.26
2374,ORD-11196,PROD-012,4,69.72,0.05,264.94,160.82,104.12
2375,ORD-11197,PROD-010,4,41.51,0.1,149.44,79.84,69.6
2376,ORD-11197,PROD-015,2,16.2,0.1,29.16,19.25,9.91
2377,ORD-11198,PROD-006,4,92.73,0.0,370.92,235.58,135.34
2378,ORD-11198,PROD-010,1,47.9,0.1,43.11,25.83,17.28
2379,ORD-11198,PROD-015,2,18.0,0.0,36.0,24.93,11.07
2380,ORD-11199,PROD-011,1,77.4,0.1,69.66,41.54,28.12
2381,ORD-11199,PROD-001,1,888.32,0.05,843.9,477.77,366.13
2382,ORD-11199,PROD-007,1,567.21,0.0,567.21,397.54,169.67
